name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Mercedes-Benz S350    2008,Mercedes-Benz,S350,30/11/2021,650000000,2008,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Đồng Nai,Số tự động,Xăng
Mercedes-Benz S350   2004,Mercedes-Benz,S350,5/10/2021,445000000,2004,Sedan,Đã qua sử dụng,Nhập khẩu,170000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GL 550  4Matic  2008,Mercedes-Benz,GL 550,10/11/2021,868000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GL 550  2007,Mercedes-Benz,GL 550,27/10/2021,790000000,2007,SUV,Đã qua sử dụng,Nhập khẩu,83000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GL 550  2013,Mercedes-Benz,GL 550,27/10/2021,2280000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Mercedes-Benz C240  2004,Mercedes-Benz,C240,11/11/2021,245000000,2004,Sedan,Đã qua sử dụng,Trong nước,100000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz E350 4Matic 2018,Mercedes-Benz,E350,1/12/2021,2280000000,2018,Sedan,Đã qua sử dụng,Trong nước,41000,Hà Nội,Số tự động,Xăng
Mercedes-Benz E350  2009,Mercedes-Benz,E350,10/11/2021,779000000,2009,Coupe,Đã qua sử dụng,Nhập khẩu,71234,Hà Nội,Số tự động,Xăng
Mercedes-Benz E350     2018,Mercedes-Benz,E350,26/10/2021,2350000000,2018,Sedan,Đã qua sử dụng,Trong nước,38000,Hà Nội,Số tự động,Xăng
Mercedes-Benz MB100  2004,Mercedes-Benz,MB100,21/11/2021,135000000,2004,Van/Minivan,Đã qua sử dụng,Nhập khẩu,158000,Tp.HCM,Số tay,Xăng
Mercedes-Benz MB100  2002,Mercedes-Benz,MB100,12/11/2021,185000000,2002,Van/Minivan,Đã qua sử dụng,Trong nước,84000,Tp.HCM,Số tay,Xăng
Mercedes-Benz MB100  2002,Mercedes-Benz,MB100,29/11/2021,125000000,2002,Van/Minivan,Đã qua sử dụng,Trong nước,200000,Hà Nội,Số tay,Xăng
Mercedes-Benz CLA 45  2015,Mercedes-Benz,CLA 45,2/12/2021,1019000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz CLA 45  2015,Mercedes-Benz,CLA 45,2/12/2021,989000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz CLA 45  2014,Mercedes-Benz,CLA 45,18/11/2021,989000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLA 250    2015,Mercedes-Benz,GLA 250,26/10/2021,870000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,78000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLA 250  2015,Mercedes-Benz,GLA 250,26/11/2021,890000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,63889,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLB 35  2021,Mercedes-Benz,GLB 35,2/12/2021,2690000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLB 35  2021,Mercedes-Benz,GLB 35,4/11/2021,2690000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLB 35  4Matic   2021,Mercedes-Benz,GLB 35,7/10/2021,2690000000,2021,SUV,Mới,Nhập khẩu,0,Nghệ An,Số tự động,Xăng
Mercedes-Benz GLK 300   2009,Mercedes-Benz,GLK 300,1/12/2021,468000000,2009,SUV,Đã qua sử dụng,Trong nước,120000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLK 300     2012,Mercedes-Benz,GLK 300,20/11/2021,720000000,2012,SUV,Đã qua sử dụng,Trong nước,180000,Hà Nội,Số tự động,Xăng
Mercedes-Benz Maybach S400  2016,Mercedes-Benz,Maybach S400,8/10/2021,4686000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz 280E  2003,Mercedes-Benz,280E,1/12/2021,250000000,2003,Sedan,Đã qua sử dụng,Trong nước,150000,Hà Nội,Số tự động,Xăng
Mercedes-Benz A35  2021,Mercedes-Benz,A35,8/10/2021,2259000000,2021,Sedan,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
Mercedes-Benz A35   2021,Mercedes-Benz,A35,7/10/2021,2259000000,2021,Sedan,Mới,Nhập khẩu,0,Quảng Ninh,Số tự động,Xăng
Mercedes-Benz CLA45  2014,Mercedes-Benz,CLA45,17/11/2021,929000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,42888,Tp.HCM,Số tự động,Xăng
Mercedes-Benz CLA45  2016,Mercedes-Benz,CLA45,6/11/2021,1498000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,35000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GL 500  2015,Mercedes-Benz,GL 500,20/10/2021,2450000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLE 400  2015,Mercedes-Benz,GLE 400,15/10/2021,1985000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,57000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLE 400  2016,Mercedes-Benz,GLE 400,15/10/2021,2385000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,32000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLK 280  2009,Mercedes-Benz,GLK 280,4/10/2021,509000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,16000,Hà Nội,Số tự động,Xăng
Mercedes-Benz S600  2015,Mercedes-Benz,S600,2/12/2021,5990000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Mercedes-Benz C43  2018,Mercedes-Benz,C43,12/10/2021,3750000000,2018,Coupe,Đã qua sử dụng,Nhập khẩu,6000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz CLS 500  2006,Mercedes-Benz,CLS 500,1/12/2021,395000000,2006,Sedan,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz CLS 55  2005,Mercedes-Benz,CLS 55,11/11/2021,395000000,2005,Sedan,Đã qua sử dụng,Trong nước,113000,Tp.HCM,Số tự động,Xăng
Mercedes-Benz G 350d  2021,Mercedes-Benz,G 350d,1/12/2021,9180000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Diesel
Mercedes-Benz GLE 43  2016,Mercedes-Benz,GLE 43,26/11/2021,2990000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,38000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLS 350  2017,Mercedes-Benz,GLS 350,27/11/2021,2850000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Diesel
Mercedes-Benz Maybach S450  2020,Mercedes-Benz,Maybach S450,23/10/2021,4095000000,2020,Sedan,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tự động,Xăng
Mercedes-Benz ML350  2005,Mercedes-Benz,ML350,2/12/2021,315000000,2005,SUV,Đã qua sử dụng,Nhập khẩu,100000,Hải Dương,Số tự động,Xăng
Mercedes-Benz R350    2008,Mercedes-Benz,R350,28/11/2021,375000000,2008,MPV,Đã qua sử dụng,Nhập khẩu,170000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,530000000,2021,MPV,Mới,Nhập khẩu,0,Tiền Giang,Số tay,Xăng
Mitsubishi Xpander 1.5 MT 2021,Mitsubishi,Xpander,2/12/2021,527000000,2021,MPV,Mới,Nhập khẩu,0,Quảng Bình,Số tay,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,3/12/2021,490000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,12000,Bình Dương,Số tay,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,3/12/2021,578000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,3000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,2/12/2021,475000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,22000,Bình Dương,Số tay,Xăng
Mitsubishi Xpander 1.5 AT  2019,Mitsubishi,Xpander,2/12/2021,540000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,23322,Bình Dương,Số tự động,Xăng
Mitsubishi Xpander   2020,Mitsubishi,Xpander,2/12/2021,500000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,32000,Bình Dương,Số tay,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,555000000,2021,MPV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander   2019,Mitsubishi,Xpander,2/12/2021,540000000,2019,MPV,Đã qua sử dụng,Trong nước,4512,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tay,
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,2/12/2021,550000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,18000,An Giang,Số tự động,Xăng
Mitsubishi Xpander   AT 2018,Mitsubishi,Xpander,2/12/2021,560000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,29000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,2/12/2021,520000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,50000,Thanh Hóa,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,555000000,2021,MPV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander   2019,Mitsubishi,Xpander,2/12/2021,595000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,55000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,550000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,1/12/2021,460000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,32000,Bình Thuận  ,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,1/12/2021,569000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,29902,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,3/12/2021,575000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,21000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,27/11/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,An Giang,Số tay,Xăng
Mitsubishi Xpander    2019,Mitsubishi,Xpander,23/11/2021,455000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,40384,Bạc Liêu,Số tay,Xăng
Mitsubishi Xpander   1.5 MT   2019,Mitsubishi,Xpander,23/11/2021,460000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,20000,Bắc Ninh,Số tay,Xăng
Mitsubishi Xpander     2020,Mitsubishi,Xpander,23/11/2021,590000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,21000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,22/11/2021,455000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,21000,Quảng Ninh,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,17/11/2021,460000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,63000,Tp.HCM,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,12/11/2021,530000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander 1.5 MT 2021,Mitsubishi,Xpander,3/12/2021,527000000,2021,MPV,Mới,Nhập khẩu,0,Quảng Bình,Số tay,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2018,Mitsubishi,Xpander,3/12/2021,536000000,2018,MPV,Đã qua sử dụng,Trong nước,43000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,2/12/2021,555000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tây Ninh,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,1/12/2021,630000000,2020,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,530000000,2021,MPV,Mới,Nhập khẩu,0,Tiền Giang,Số tay,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,3/12/2021,630000000,2020,MPV,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Long An,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,550000000,2021,MPV,Mới,Nhập khẩu,0,Long An,Số tay,Xăng
Mitsubishi Xpander 1.5MT 2020,Mitsubishi,Xpander,3/12/2021,498000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,29000,Tp.HCM,Số tay,Xăng
Mitsubishi Xpander  2018,Mitsubishi,Xpander,3/12/2021,585000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,70000,Đà Nẵng,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander AT 2021,Mitsubishi,Xpander,2/12/2021,600000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,598000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander 1.5 AT  2021,Mitsubishi,Xpander,2/12/2021,599000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,599000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,599000000,2021,MPV,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Xăng
Mitsubishi Xpander 1.5 AT  2020,Mitsubishi,Xpander,2/12/2021,580000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,8500,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Long An,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,620000000,2021,MPV,Mới,Nhập khẩu,0,Đồng Nai,Số tự động,Xăng
Mitsubishi Xpander MT 2021,Mitsubishi,Xpander,2/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Quảng Ninh,Số tay,Xăng
Mitsubishi Xpander 1.5 AT  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,550000000,2021,MPV,Mới,Nhập khẩu,0,Nam Định,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,550000000,2021,MPV,Mới,Nhập khẩu,0,Vĩnh Phúc,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,568000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Trong nước,0,Bà Rịa Vũng Tàu,Số tự động,Xăng
Mitsubishi Xpander  MT 2021,Mitsubishi,Xpander,1/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Bình Dương,Số tay,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,1/12/2021,575000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,9000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,1/12/2021,575000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,7000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,630000000,2021,MPV,Mới,Trong nước,0,Bà Rịa Vũng Tàu,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,1/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Đồng Nai,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,1/12/2021,545000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,38000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander   AT  2019,Mitsubishi,Xpander,12/11/2021,545000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,17000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Vĩnh Long,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,3/12/2021,545000000,2019,MPV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,517000000,2021,MPV,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,3/12/2021,630000000,2021,MPV,Mới,Trong nước,0,Quảng Nam,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,3/12/2021,480000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,69045,Tp.HCM,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,3/12/2021,460000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,30000,Đà Nẵng,Số tay,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,3/12/2021,485000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,4189,Tp.HCM,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,2/12/2021,470000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,14000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,2/12/2021,590000000,2020,MPV,Đã qua sử dụng,Trong nước,18000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander   2021,Mitsubishi,Xpander,2/12/2021,579000000,2021,MPV,Mới,Trong nước,0,Cần Thơ,Số tự động,Xăng
Mitsubishi Xpander    2021,Mitsubishi,Xpander,2/12/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander   AT   2019,Mitsubishi,Xpander,1/12/2021,567000000,2019,MPV,Đã qua sử dụng,Trong nước,93000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander AT 2019,Mitsubishi,Xpander,1/12/2021,570000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,38000,Tiền Giang,Số tự động,Xăng
Mitsubishi Xpander AT 2019,Mitsubishi,Xpander,1/12/2021,550000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,4864,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander 2021 2021,Mitsubishi,Xpander,1/12/2021,670000000,2021,MPV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  MT 2018,Mitsubishi,Xpander,1/12/2021,425000000,2018,MPV,Đã qua sử dụng,Trong nước,20000,Hà Tĩnh,Số tay,Xăng
Mitsubishi Xpander AT 2019,Mitsubishi,Xpander,1/12/2021,540000000,2019,MPV,Đã qua sử dụng,Trong nước,32000,Bình Dương,Số tự động,Xăng
Mitsubishi Xpander  2020,Mitsubishi,Xpander,1/12/2021,470000000,2020,MPV,Đã qua sử dụng,Trong nước,40000,Bình Dương,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,30/11/2021,428000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,62207,Bình Dương,Số tay,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,30/11/2021,428000000,2019,MPV,Đã qua sử dụng,Trong nước,55000,Tp.HCM,Số tay,Xăng
Mitsubishi Xpander 1.5AT 2019,Mitsubishi,Xpander,30/11/2021,540000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,35000,Thái Nguyên,Số tự động,Diesel
Mitsubishi Xpander   1.5 AT 2019,Mitsubishi,Xpander,30/11/2021,555000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,44444,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,Mitsubishi,Xpander,30/11/2021,630000000,2021,MPV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2019,Mitsubishi,Xpander,30/11/2021,519000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,55028,Tp.HCM,Số tự động,Xăng
