name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Mazda CX-5   2.5  2017,Mazda,CX-5,1/12/2021,695000000,2017,SUV,Đã qua sử dụng,Trong nước,60000,Long An,Số tự động,Xăng
Mazda CX-5  2018,Mazda,CX-5,30/11/2021,710000000,2018,SUV,Đã qua sử dụng,Trong nước,47000,Đồng Nai,Số tự động,Xăng
Mazda CX-5  2015,Mazda,CX-5,30/11/2021,650000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,130000,Bình Phước,Số tự động,Xăng
Mazda CX-5  2018,Mazda,CX-5,30/11/2021,775000000,2018,SUV,Đã qua sử dụng,Trong nước,46000,Bình Dương,Số tự động,Xăng
Mazda CX-5  2016,Mazda,CX-5,29/11/2021,640000000,2016,SUV,Đã qua sử dụng,Trong nước,69000,Hải Dương,Số tự động,Xăng
Mazda CX-5  2018,Mazda,CX-5,24/11/2021,780000000,2018,SUV,Đã qua sử dụng,Trong nước,40000,Bình Dương,Số tự động,Xăng
Mazda CX-5  2018,Mazda,CX-5,23/11/2021,780000000,2018,SUV,Đã qua sử dụng,Trong nước,30000,Quảng Ninh,Số tự động,Xăng
Mazda CX-5   2018,Mazda,CX-5,23/11/2021,720000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,60000,Đồng Nai,Số tự động,Xăng
Mazda CX-5  2021,Mazda,CX-5,22/11/2021,798000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Mazda CX-5  2019,Mazda,CX-5,22/11/2021,765000000,2019,SUV,Đã qua sử dụng,Trong nước,55000,Vĩnh Phúc,Số tự động,Xăng
Mazda CX-5 2.0 2019,Mazda,CX-5,17/11/2021,777000000,2019,SUV,Đã qua sử dụng,Trong nước,28000,Đà Nẵng,Số tự động,Xăng
Mazda CX-5  2018,Mazda,CX-5,16/11/2021,830000000,2018,SUV,Đã qua sử dụng,Trong nước,25000,Đắk Lắk,Số tự động,Xăng
Mazda CX-5  2.5 AT  2018,Mazda,CX-5,11/11/2021,825000000,2018,SUV,Đã qua sử dụng,Trong nước,25168,Hà Nội,Số tự động,Xăng
Mazda CX-5 2.5 Premium 2WD 2018,Mazda,CX-5,11/11/2021,795000000,2018,SUV,Đã qua sử dụng,Trong nước,36000,Tp.HCM,Số tự động,Xăng
Mazda CX-5  2020,Mazda,CX-5,11/11/2021,865000000,2020,SUV,Đã qua sử dụng,Trong nước,10000,Tp.HCM,Số tự động,Xăng
Mazda CX-5  2019,Mazda,CX-5,7/11/2021,750000000,2019,SUV,Đã qua sử dụng,Trong nước,13000,Đà Nẵng,Số tự động,Xăng
Mazda CX-5 2.5AT  2017,Mazda,CX-5,4/11/2021,656000000,2017,SUV,Đã qua sử dụng,Trong nước,110000,Hà Nội,Số tự động,Xăng
Mazda CX-5  2017,Mazda,CX-5,27/10/2021,685000000,2017,SUV,Đã qua sử dụng,Trong nước,65952,Nghệ An,Số tự động,Xăng
Mazda CX-5  2016,Mazda,CX-5,26/10/2021,630000000,2016,SUV,Đã qua sử dụng,Trong nước,82000,Hải Dương,Số tự động,Xăng
Mazda CX-5  2019,Mazda,CX-5,21/10/2021,761000000,2019,SUV,Đã qua sử dụng,Trong nước,16000,Quảng Nam,Số tự động,Xăng
Mazda CX-5  2015,Mazda,CX-5,21/10/2021,545000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,115000,Tp.HCM,Số tự động,Xăng
Mazda CX-5     2016,Mazda,CX-5,19/10/2021,630000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,125000,Tp.HCM,Số tự động,Xăng
Mazda CX-5    2013,Mazda,CX-5,7/10/2021,505000000,2013,SUV,Đã qua sử dụng,Trong nước,68000,Hải Phòng,Số tự động,Xăng
Mazda CX-5  2019,Mazda,CX-5,4/10/2021,785000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Bắc Ninh,Số tự động,Xăng
Mazda CX-5  2021,Mazda,CX-5,24/09/2021,809000000,2021,SUV,Mới,Trong nước,0,Quảng Ngãi,Số tự động,Xăng
Mazda CX-5   2.5AT  2017,Mazda,CX-5,20/10/2021,689000000,2017,SUV,Đã qua sử dụng,Trong nước,45271,Hà Nội,Số tự động,Xăng
Mazda 2  2021,Mazda,2,30/11/2021,430000000,2021,Sedan,Mới,Nhập khẩu,0,Quảng Ngãi,Số tự động,Xăng
Mazda 2  2019,Mazda,2,30/11/2021,515000000,2019,Sedan,Đã qua sử dụng,Trong nước,25865,Hà Nội,Số tự động,Xăng
Mazda 2    2019,Mazda,2,1/12/2021,485000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Khánh Hòa,Số tự động,Xăng
Mazda 2 AT 2021,Mazda,2,30/11/2021,437000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mazda 2  2016,Mazda,2,30/11/2021,370000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Đồng Nai,Số tự động,Xăng
Mazda 2  2015,Mazda,2,12/11/2021,395000000,2015,Sedan,Đã qua sử dụng,Trong nước,36000,Tp.HCM,Số tự động,Xăng
Mazda 2  2016,Mazda,2,11/11/2021,370000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,134575,Bến Tre,Số tự động,Xăng
Mazda 2  2019,Mazda,2,23/11/2021,470000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,17000,Thừa Thiên Huế,Số tự động,Xăng
Mazda 2  2015,Mazda,2,1/12/2021,400000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,58000,Bắc Giang,Số tự động,Xăng
Mazda 2  2021,Mazda,2,29/11/2021,479000000,2021,Sedan,Mới,Trong nước,0,Bình Dương,Số tự động,Xăng
Mazda 2  2021,Mazda,2,29/11/2021,479000000,2021,Sedan,Mới,Nhập khẩu,0,Nam Định,Số tự động,
Mazda 2  2018,Mazda,2,1/12/2021,415000000,2018,Sedan,Đã qua sử dụng,Trong nước,68000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Mazda 2  2014,Mazda,2,30/11/2021,330000000,2014,Hatchback,Đã qua sử dụng,Trong nước,85000,Hà Nội,Số tự động,Xăng
Mazda 2     2020,Mazda,2,29/11/2021,499000000,2020,Sedan,Đã qua sử dụng,Trong nước,230000,Đồng Nai,Số tự động,Xăng
Mazda 2   1.5AT  2019,Mazda,2,25/11/2021,435000000,2019,Sedan,Đã qua sử dụng,Trong nước,50000,Đồng Nai,Số tự động,Xăng
Mazda 2 Sport Premium 2018,Mazda,2,22/11/2021,439000000,2018,Hatchback,Đã qua sử dụng,Trong nước,32000,Quảng Nam,Số tự động,Xăng
Mazda 2  2016,Mazda,2,18/11/2021,350000000,2016,Sedan,Đã qua sử dụng,Trong nước,125000,Bình Dương,Số tự động,Xăng
Mazda 2  2021,Mazda,2,16/11/2021,479000000,2021,Sedan,Mới,Nhập khẩu,0,Kiên Giang,Số tự động,Xăng
Mazda 2  2015,Mazda,2,16/11/2021,375000000,2015,Sedan,Đã qua sử dụng,Trong nước,73000,An Giang,Số tự động,Xăng
Mazda 2  2018,Mazda,2,10/11/2021,432000000,2018,Sedan,Đã qua sử dụng,Trong nước,39000,Bình Dương,Số tự động,Diesel
Mazda 2   1.5 AT  2016,Mazda,2,23/10/2021,370000000,2016,Sedan,Đã qua sử dụng,Trong nước,61000,Bắc Ninh,Số tự động,Xăng
Mazda 2  2016,Mazda,2,21/10/2021,410000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,63000,Bình Dương,Số tự động,Xăng
Mazda 2  2016,Mazda,2,15/10/2021,378000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,91000,Tp.HCM,Số tự động,Xăng
Mazda 2  2015,Mazda,2,11/10/2021,300000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Gia Lai,Số tự động,Xăng
Mazda 2   Deluxe  2019,Mazda,2,1/12/2021,465000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Mazda 2  2021,Mazda,2,12/11/2021,437000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nam,Số tự động,Xăng
Mazda 2  2017,Mazda,2,4/11/2021,405000000,2017,Sedan,Đã qua sử dụng,Trong nước,52000,Thanh Hóa,Số tự động,Xăng
Mazda 2     2020,Mazda,2,21/10/2021,455000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,6000,Hà Nội,Số tự động,Xăng
Mazda 2   1.5 AT 2018,Mazda,2,12/10/2021,465000000,2018,Sedan,Đã qua sử dụng,Trong nước,23000,Hà Nội,Số tự động,Xăng
Mazda 2   2021,Mazda,BT-50,28/09/2021,509000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nam,Số tự động,Xăng
Mazda BT-50  2014,Mazda,BT-50,1/12/2021,395000000,2014,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,120000,Phú Thọ,Số tay,Diesel
Mazda BT-50  2014,Mazda,BT-50,1/12/2021,385000000,2014,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,142000,Phú Thọ,Số tay,Diesel
Mazda BT-50  2021,Mazda,BT-50,1/12/2021,621000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Đồng Tháp,Số tự động,Xăng
Mazda BT-50  2021,Mazda,BT-50,3/11/2021,679000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Thái Bình,Số tự động,Xăng
Mazda BT-50  2018,Mazda,BT-50,30/11/2021,538000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,77000,Bình Dương,Số tự động,Diesel
Mazda BT-50 3.2 AT 2015,Mazda,BT-50,23/11/2021,455000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,36000,Bắc Ninh,Số tay,Diesel
Mazda BT-50  2018,Mazda,BT-50,23/11/2021,509000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,39000,Bà Rịa Vũng Tàu,Số tay,Diesel
Mazda BT-50  2015,Mazda,BT-50,22/11/2021,490000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,68290,Đồng Nai,Số tự động,Diesel
Mazda BT-50  2018,Mazda,BT-50,18/11/2021,550000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,52000,Bình Dương,Số tự động,Diesel
Mazda BT-50  2017,Mazda,BT-50,18/11/2021,510000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,30000,Bình Dương,Số tự động,Diesel
Mazda BT-50  2015,Mazda,BT-50,12/11/2021,380000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,11000,Hải Dương,Số tay,Diesel
Mazda BT-50    2019,Mazda,BT-50,8/11/2021,530000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,45000,Đắk Nông,Số tay,Diesel
Mazda BT-50    2016,Mazda,BT-50,27/10/2021,455000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,57000,Bình Dương,Số tự động,Diesel
Mazda BT-50  2015,Mazda,BT-50,20/10/2021,479000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,102379,Bình Dương,Số tay,Diesel
Mazda BT-50  2015,Mazda,BT-50,19/10/2021,455000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,48000,Thái Nguyên,Số tự động,Diesel
Mazda BT-50  2013,Mazda,BT-50,1/10/2021,425000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,113000,Bình Dương,Số tự động,Diesel
Mazda BT-50  L 4x4 AT  2019,Mazda,BT-50,18/10/2021,585000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,3000,Thái Nguyên,Số tự động,Diesel
Mazda 323  1997,Mazda,323,30/11/2021,48000000,1997,Sedan,Đã qua sử dụng,Nhập khẩu,180000,Hòa Bình,Số tay,Xăng
Mazda 323   MT 2003,Mazda,323,11/11/2021,160000000,2003,Sedan,Đã qua sử dụng,Trong nước,103000,Đồng Nai,Số tay,Xăng
Mazda 323  1995,Mazda,323,29/10/2021,40000000,1995,Sedan,Đã qua sử dụng,Nhập khẩu,700000,Đồng Nai,Số tay,Xăng
