name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Nissan Navara  2016,Nissan,Navara,6/11/2021,495000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,70000,Thanh Hóa,Số tự động,Diesel
Nissan Navara 2.5AT 2017,Nissan,Navara,6/11/2021,475000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,56000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2012,Nissan,Navara,5/11/2021,300000000,2012,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,140000,Lạng Sơn,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,5/11/2021,530000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,30000,Đà Nẵng,Số tự động,Diesel
Nissan Navara   2021,Nissan,Navara,5/11/2021,748000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Gia Lai,Số tự động,Diesel
Nissan Navara   2021,Nissan,Navara,5/11/2021,708000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Nissan Navara  2021,Nissan,Navara,5/11/2021,748000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Nissan Navara VL 4x4 AT  2018,Nissan,Navara,4/11/2021,650000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,65000,Tp.HCM,Số tự động,Diesel
Nissan Navara   EL  2018,Nissan,Navara,4/11/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,4/11/2021,485000000,2017,Pick-up Truck,Đã qua sử dụng,Trong nước,48000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2013,Nissan,Navara,4/11/2021,395000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,145000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,3/11/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,68000,Tp.HCM,Số tự động,Diesel
Nissan Navara   EL   2018,Nissan,Navara,3/11/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Trong nước,42000,Long An,Số tự động,Diesel
Nissan Navara   LE 2.5MT 4WD 2014,Nissan,Navara,3/11/2021,356000000,2014,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,145228,Hà Nội,Số tay,Diesel
Nissan Navara  2016,Nissan,Navara,2/11/2021,465000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,78000,Hà Nam,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,2/11/2021,520000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,115000,Đà Nẵng,Số tự động,Diesel
Nissan Navara    2018,Nissan,Navara,2/11/2021,500000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,59000,Hà Nội,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,1/11/2021,528000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,69000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,1/11/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,53000,Thái Nguyên,Số tự động,Diesel
Nissan Navara  2015,Nissan,Navara,1/11/2021,515000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,700000,Hà Nội,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,27/10/2021,530000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,38000,Bình Dương,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,27/10/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,31000,Đồng Nai,Số tự động,Diesel
Nissan Navara  2020,Nissan,Navara,26/10/2021,609000000,2020,Pick-up Truck,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Diesel
Nissan Navara  2012,Nissan,Navara,26/10/2021,320000000,2012,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,59000,Đồng Nai,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,26/10/2021,585000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,62000,Hà Nội,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,26/10/2021,570000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tự động,Diesel
Nissan Navara  EL  2017,Nissan,Navara,26/10/2021,452000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,97000,Tp.HCM,Số tự động,Diesel
Nissan Navara   AT  2017,Nissan,Navara,26/10/2021,485000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,80000,Bình Dương,Số tự động,Diesel
Nissan Navara  2021,Nissan,Navara,25/10/2021,698000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,23/10/2021,495000000,2017,Pick-up Truck,Đã qua sử dụng,Trong nước,68000,Hà Nội,Số tự động,Xăng
Nissan Navara  2016,Nissan,Navara,21/10/2021,446000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,97000,Tp.HCM,Số tự động,Diesel
Nissan Navara   EL Premium R  2018,Nissan,Navara,21/10/2021,585000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,61379,Tp.HCM,Số tự động,Diesel
Nissan Navara   2.5AT 2016,Nissan,Navara,20/10/2021,469000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,55000,Hà Nội,Số tự động,Diesel
Nissan Navara  2019,Nissan,Navara,20/10/2021,575000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,25000,Hà Nội,Số tự động,Diesel
Nissan Navara   Premium R 2018,Nissan,Navara,20/10/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,70000,Bình Dương,Số tự động,Diesel
Nissan Navara   LE 2013,Nissan,Navara,20/10/2021,350000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,166000,Tp.HCM,Số tay,Diesel
Nissan Navara  2019,Nissan,Navara,19/10/2021,570000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,25000,Hà Nội,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,19/10/2021,490000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,46251,Hà Nội,Số tự động,Diesel
Nissan Navara  2016,Nissan,Navara,19/10/2021,530000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,11000,Hà Nội,Số tự động,Diesel
Nissan Navara   2016,Nissan,Navara,19/10/2021,460000000,2016,Pick-up Truck,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tự động,Diesel
Nissan Navara   EL Premium R 2019,Nissan,Navara,19/10/2021,620000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,25000,Bình Dương,Số tự động,Diesel
Nissan Navara   2011,Nissan,Navara,19/10/2021,285000000,2011,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,240000,Hải Dương,Số tay,Diesel
Nissan Navara   LE 4x4 MT   2013,Nissan,Navara,16/10/2021,335000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,82000,Hà Nội,Số tay,Diesel
Nissan Navara  2016,Nissan,Navara,15/10/2021,550000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,80000,Lào Cai,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,14/10/2021,525000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,52000,Bình Dương,Số tự động,Diesel
Nissan Navara  2017,Nissan,Navara,13/10/2021,485000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,55000,Hà Nội,Số tự động,Diesel
Nissan Navara  2015,Nissan,Navara,13/10/2021,480000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,140000,Hà Nội,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,13/10/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tự động,Diesel
Nissan Navara  2015,Nissan,Navara,11/10/2021,458000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,72000,Tp.HCM,Số tay,Diesel
Nissan Navara  2016,Nissan,Navara,11/10/2021,450000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,610000,Hà Nội,Số tay,Diesel
Nissan Navara  EL Premium z 2019,Nissan,Navara,11/10/2021,545000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tự động,Diesel
Nissan Navara  EL 2017,Nissan,Navara,11/10/2021,495000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,65000,Hà Nội,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,8/10/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Trong nước,52000,Đắk Lắk,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,8/10/2021,485000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,65000,Hà Nội,Số tự động,Diesel
Nissan Navara  2015,Nissan,Navara,8/10/2021,458000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,78000,Tp.HCM,Số tay,Diesel
Nissan Navara  2017,Nissan,Navara,8/10/2021,475000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,60000,Đà Nẵng,Số tự động,Diesel
Nissan Navara  2015,Nissan,Navara,8/10/2021,458000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,72000,Tp.HCM,Số tay,Diesel
Nissan Navara  2021,Nissan,Navara,8/10/2021,728000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Gia Lai,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,7/10/2021,500000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Diesel
Nissan Navara   SL 2.5MT 4WD  2015,Nissan,Navara,7/10/2021,455000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,125000,Hà Nội,Số tay,Diesel
Nissan Navara  2016,Nissan,Navara,6/10/2021,530000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,6868,Hà Nội,Số tự động,Diesel
Nissan Navara   EL A-IVI 2.5 AT 2WD 2020,Nissan,Navara,6/10/2021,579000000,2020,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,11000,Hà Nội,Số tự động,Diesel
Nissan Navara  2016,Nissan,Navara,6/10/2021,535000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,12000,Hà Nội,Số tự động,Diesel
Nissan Navara   E  2017,Nissan,Navara,6/10/2021,475000000,2017,Pick-up Truck,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tự động,Diesel
Nissan Navara  EL Premium 2018,Nissan,Navara,6/10/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,52000,Bình Dương,Số tự động,Diesel
Nissan Navara   EL 2.5AT 2WD  2016,Nissan,Navara,6/10/2021,465000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,70000,Vĩnh Phúc,Số tự động,Diesel
Nissan Navara  EL Premium R   2018,Nissan,Navara,5/10/2021,530000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Diesel
Nissan Navara   2017,Nissan,Navara,4/12/2021,489000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Diesel
Nissan Navara   EL  2020,Nissan,Navara,3/12/2021,604000000,2020,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Nissan Navara   2.5 4x4 AT 2016,Nissan,Navara,3/12/2021,538000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,56789,Hà Nội,Số tự động,Diesel
Nissan Navara  2016,Nissan,Navara,2/12/2021,450000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,88000,Bắc Ninh,Số tự động,Diesel
Nissan Navara    2018,Nissan,Navara,27/11/2021,540000000,2018,Pick-up Truck,Đã qua sử dụng,Trong nước,46000,Đắk Lắk,Số tự động,Diesel
Nissan Navara   EL  2017,Nissan,Navara,25/11/2021,488000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,97000,Đồng Nai,Số tự động,Diesel
Nissan Navara     2019,Nissan,Navara,20/11/2021,545000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Diesel
Nissan Navara  2020,Nissan,Navara,11/11/2021,769000000,2020,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Nissan Navara   LE 2.5MT  2012,Nissan,Navara,11/11/2021,365000000,2012,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,120000,Quảng Ninh,Số tay,Diesel
Nissan Navara  2019,Nissan,Navara,9/11/2021,580000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,24000,Bình Định,Số tự động,Diesel
Nissan Navara    2013,Nissan,Navara,9/11/2021,350000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,160000,Đồng Nai,Số tay,Diesel
Nissan Navara 2.5 AT 2WD 2021,Nissan,Navara,20/10/2021,724000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Diesel
Nissan Navara   EL  2019,Nissan,Navara,20/10/2021,545000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,35000,Hà Nội,Số tự động,Diesel
Nissan Navara  2018,Nissan,Navara,12/10/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,50000,Bình Dương,Số tự động,Diesel
Nissan Sunny XV 2013,Nissan,Sunny,4/12/2021,330000000,2013,Sedan,Đã qua sử dụng,Trong nước,68000,Hà Nội,Số tự động,Xăng
Nissan Sunny  2013,Nissan,Sunny,24/11/2021,218000000,2013,Sedan,Đã qua sử dụng,Trong nước,68000,Hải Phòng,Số tay,Xăng
Nissan Sunny   2013,Nissan,Sunny,22/11/2021,235000000,2013,Sedan,Đã qua sử dụng,Trong nước,68000,Cần Thơ,Số tay,Xăng
Nissan Sunny  2018,Nissan,Sunny,22/11/2021,310000000,2018,Sedan,Đã qua sử dụng,Trong nước,47000,Hà Nội,Số tay,Xăng
Nissan Sunny  2015,Nissan,Sunny,16/11/2021,255000000,2015,Sedan,Đã qua sử dụng,Trong nước,115000,Đắk Lắk,Số tay,Xăng
Nissan Sunny  2020,Nissan,Sunny,9/11/2021,398000000,2020,Sedan,Đã qua sử dụng,Trong nước,14000,Nghệ An,Số tay,Xăng
Nissan Sunny  2017,Nissan,Sunny,9/11/2021,265000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tay,Xăng
Nissan Sunny  2016,Nissan,Sunny,8/11/2021,325000000,2016,Sedan,Đã qua sử dụng,Trong nước,57000,Đồng Nai,Số tự động,Xăng
Nissan Sunny  2018,Nissan,Sunny,1/11/2021,386000000,2018,Sedan,Đã qua sử dụng,Trong nước,60000,Bình Dương,Số tự động,Xăng
Nissan Sunny  2017,Nissan,Sunny,27/10/2021,265000000,2017,Sedan,Đã qua sử dụng,Trong nước,39000,Bình Dương,Số tay,Xăng
Nissan Sunny  2014,Nissan,Sunny,25/10/2021,206000000,2014,Sedan,Đã qua sử dụng,Trong nước,12000,Hải Dương,Số tay,Xăng
Nissan Sunny  2015,Nissan,Sunny,21/10/2021,350000000,2015,Sedan,Đã qua sử dụng,Trong nước,66000,Hà Nội,Số tự động,Xăng
Nissan Sunny  2017,Nissan,Sunny,20/10/2021,265000000,2017,Sedan,Đã qua sử dụng,Trong nước,39000,Đồng Nai,Số tay,Xăng
Nissan Sunny  2016,Nissan,Sunny,19/10/2021,335000000,2016,Sedan,Đã qua sử dụng,Trong nước,39000,Tp.HCM,Số tay,Xăng
Nissan Sunny   XV  2015,Nissan,Sunny,8/10/2021,310000000,2015,Sedan,Đã qua sử dụng,Trong nước,90000,Hà Nội,Số tự động,Xăng
Nissan Sunny     2017,Nissan,Sunny,6/10/2021,280000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,180000,Quảng Ngãi,Số tay,Xăng
Nissan Sunny  2014,Nissan,Sunny,6/10/2021,189000000,2014,Sedan,Đã qua sử dụng,Trong nước,10000,Thái Bình,Số tay,Xăng
Nissan Sunny  2015,Nissan,Sunny,6/10/2021,250000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,95000,Tp.HCM,Số tay,Xăng
Nissan Sunny   1984,Nissan,Sunny,5/10/2021,19000000,1984,Sedan,Đã qua sử dụng,Nhập khẩu,500000,Tp.HCM,Số tay,Xăng
Nissan Sunny   1.5 AT   2016,Nissan,Sunny,4/12/2021,338000000,2016,Sedan,Đã qua sử dụng,Trong nước,55000,Hải Phòng,Số tay,Xăng
Nissan Sunny   XV   2013,Nissan,Sunny,3/12/2021,325000000,2013,Sedan,Đã qua sử dụng,Trong nước,38000,Đắk Lắk,Số tự động,Xăng
Nissan Sunny   XV  2013,Nissan,Sunny,2/12/2021,333000000,2013,Sedan,Đã qua sử dụng,Trong nước,68000,Hà Nội,Số tự động,Xăng
Nissan Sunny   2017,Nissan,Sunny,23/11/2021,358000000,2017,Sedan,Đã qua sử dụng,Trong nước,61000,Tp.HCM,Số tự động,Xăng
Nissan Sunny    2013,Nissan,Sunny,22/11/2021,295000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,68000,Hà Nội,Số tự động,Xăng
Nissan Sunny   2016,Nissan,Sunny,22/11/2021,345000000,2016,Sedan,Đã qua sử dụng,Trong nước,58000,Hà Nội,Số tự động,Xăng
Nissan Sunny   2018,Nissan,Sunny,21/11/2021,315000000,2018,Sedan,Đã qua sử dụng,Trong nước,29000,Hà Nội,Số tay,Xăng
Nissan X trail   SL 2.0   2016,Nissan,X trail,23/11/2021,680000000,2016,SUV,Đã qua sử dụng,Trong nước,146000,Đắk Lắk,Số tự động,Xăng
Nissan X trail   2.5 4WD 2016,Nissan,X trail,2/12/2021,699000000,2016,SUV,Đã qua sử dụng,Trong nước,65000,Hà Nội,Số tự động,Xăng
Nissan X trail  2018,Nissan,X trail,26/11/2021,760000000,2018,SUV,Đã qua sử dụng,Trong nước,17361,Hà Nội,Số tự động,Xăng
Nissan Teana  2010,Nissan,Teana,2/12/2021,385000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Ninh Bình,Số tự động,Xăng
Nissan Teana  2010,Nissan,Teana,29/11/2021,345000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,1600,Hải Phòng,Số tự động,Xăng
Nissan Teana  2009,Nissan,Teana,24/11/2021,265000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hải Dương,Số tự động,Xăng
Nissan Teana    2010,Nissan,Teana,23/11/2021,323000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hải Phòng,Số tự động,Xăng
Nissan Grand livina  2010,Nissan,Grand livina,22/11/2021,280000000,2010,MPV,Đã qua sử dụng,Trong nước,82000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Nissan Grand livina  2012,Nissan,Grand livina,9/11/2021,195000000,2012,MPV,Đã qua sử dụng,Trong nước,99999,Quảng Nam,Số tay,Xăng
Nissan Grand livina     2012,Nissan,Grand livina,27/10/2021,185000000,2012,MPV,Đã qua sử dụng,Trong nước,15000,Tiền Giang,Số tay,Xăng
Nissan Grand livina  2011,Nissan,Grand livina,20/10/2021,265000000,2011,MPV,Đã qua sử dụng,Trong nước,90000,Hải Dương,Số tự động,Xăng
Nissan Grand livina   2011,Nissan,Grand livina,14/10/2021,220000000,2011,MPV,Đã qua sử dụng,Trong nước,180000,Tp.HCM,Số tay,Xăng
Nissan Grand livina  2009,Nissan,Grand livina,22/11/2021,255000000,2009,MPV,Đã qua sử dụng,Nhập khẩu,120000,Tp.HCM,Số tự động,Xăng
Nissan Grand livina   2010,Nissan,Grand livina,21/11/2021,269000000,2010,MPV,Đã qua sử dụng,Trong nước,89789,Hà Nội,Số tự động,Xăng
Nissan Bluebird  1988,Nissan,Bluebird,23/11/2021,42000000,1988,Sedan,Đã qua sử dụng,Trong nước,90000,Đồng Nai,Số tay,Xăng
Nissan Bluebird  2009,Nissan,Bluebird,21/10/2021,385000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Nissan Almera  2021,Nissan,Almera,4/12/2021,510000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Nissan Almera  2021,Nissan,Almera,3/12/2021,505000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Nissan Almera  2021,Nissan,Almera,4/12/2021,469000000,2021,Sedan,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
Nissan Almera  2021,Nissan,Almera,4/12/2021,469000000,2021,Sedan,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
Nissan Livina   1.8 AT 2009,Nissan,Livina,17/11/2021,258000000,2009,MPV,Đã qua sử dụng,Nhập khẩu,11000,Hà Nội,Số tự động,Xăng
Nissan Juke   1.6 CVT 2016,Nissan,Juke,4/12/2021,779000000,2016,Hatchback,Đã qua sử dụng,Nhập khẩu,61234,Hà Nội,Số tự động,Xăng
Nissan Juke  2014,Nissan,Juke,24/11/2021,610000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,50000,Bắc Ninh,Số tự động,Xăng
Nissan Juke  2015,Nissan,Juke,18/11/2021,700000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,40000,Bình Dương,Số tự động,Xăng
Nissan Juke  2015,Nissan,Juke,11/10/2021,650000000,2015,CUV,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Xăng
Nissan Cefiro  1992,Nissan,Cefiro,24/11/2021,48000000,1992,Sedan,Đã qua sử dụng,Nhập khẩu,238989,Hà Nội,Số tay,Xăng
Nissan Tiida  2007,Nissan,Tiida,2/12/2021,245000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,82000,Tp.HCM,Số tự động,Xăng
Nissan Tiida  2007,Nissan,Tiida,16/11/2021,205000000,2007,Sedan,Đã qua sử dụng,Nhập khẩu,123000,Tp.HCM,Số tay,Xăng
Nissan Cedric  1993,Nissan,Cedric,20/10/2021,186000000,1993,Sedan,Đã qua sử dụng,Nhập khẩu,240000,Tp.HCM,Số tay,Xăng
Nissan Cedric  1993,Nissan,Cedric,19/10/2021,186000000,1993,Sedan,Đã qua sử dụng,Nhập khẩu,200000,Tp.HCM,Số tay,Xăng
Nissan Terrano  2001,Nissan,Terrano,24/11/2021,100000000,2001,SUV,Đã qua sử dụng,Nhập khẩu,80000,Quảng Nam,Số tay,Xăng
Nissan Micra  2010,Nissan,Micra,21/10/2021,255000000,2010,Hatchback,Đã qua sử dụng,Trong nước,70000,Hà Nội,Số tự động,Xăng
Nissan Quest  2004,Nissan,Quest,1/12/2021,350000000,2004,MPV,Đã qua sử dụng,Nhập khẩu,98000,Cần Thơ,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,3/12/2021,989000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,3/12/2021,1209000000,2021,SUV,Mới,Nhập khẩu,0,Quảng Trị,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,4/12/2021,989000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,4/12/2021,989000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,3/12/2021,989000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,3/12/2021,989000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 3008  2015,Peugeot,3008,4/12/2021,535000000,2015,SUV,Đã qua sử dụng,Trong nước,130000,Hà Nội,Số tự động,Xăng
Peugeot 3008  2019,Peugeot,3008,4/12/2021,830000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,45000,Bình Dương,Số tự động,Xăng
Peugeot 3008  2015,Peugeot,3008,30/11/2021,555000000,2015,SUV,Đã qua sử dụng,Trong nước,79000,Cần Thơ,Số tự động,Xăng
Peugeot 3008   1.6 AT 2019,Peugeot,3008,27/11/2021,919000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 3008 1.6 AT 2018,Peugeot,3008,26/11/2021,820000000,2018,SUV,Đã qua sử dụng,Trong nước,42700,Đồng Nai,Số tự động,Xăng
Peugeot 3008    2018,Peugeot,3008,25/11/2021,920000000,2018,SUV,Đã qua sử dụng,Trong nước,16000,Bình Dương,Số tự động,Xăng
Peugeot 3008     2020,Peugeot,3008,23/11/2021,955000000,2020,SUV,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Peugeot 3008   Allure 1.6AT  2020,Peugeot,3008,23/11/2021,955000000,2020,SUV,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Peugeot 3008  2020,Peugeot,3008,23/11/2021,965000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tự động,Xăng
Peugeot 3008   1.6 AT 2019,Peugeot,3008,22/11/2021,920000000,2019,SUV,Đã qua sử dụng,Trong nước,12000,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,15/11/2021,989000000,2021,SUV,Mới,Trong nước,0,Cần Thơ,Số tự động,Xăng
Peugeot 3008 AT 2018,Peugeot,3008,6/11/2021,880000000,2018,SUV,Đã qua sử dụng,Trong nước,25000,Tp.HCM,Số tự động,Diesel
Peugeot 3008  2018,Peugeot,3008,5/11/2021,860000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,45000,Đồng Nai,Số tự động,Xăng
Peugeot 3008  2019,Peugeot,3008,18/11/2021,950000000,2019,SUV,Đã qua sử dụng,Trong nước,19000,Tp.HCM,Số tự động,Xăng
Peugeot 3008  2019,Peugeot,3008,18/11/2021,955000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,20000,Tp.HCM,Số tự động,Xăng
Peugeot 3008   1.6   2020,Peugeot,3008,12/11/2021,979000000,2020,SUV,Đã qua sử dụng,Trong nước,8888,Hà Nội,Số tự động,Xăng
Peugeot 3008  2021,Peugeot,3008,8/11/2021,1014000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Peugeot 3008  2020,Peugeot,3008,8/11/2021,979000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tự động,Xăng
Peugeot 3008  1.6 Turbo 2020,Peugeot,3008,6/11/2021,929000000,2020,SUV,Đã qua sử dụng,Trong nước,7179,Tp.HCM,Số tự động,Xăng
Peugeot 3008   1.6 AT  2018,Peugeot,3008,12/10/2021,855000000,2018,SUV,Đã qua sử dụng,Trong nước,38000,Hà Nội,Số tự động,Xăng
Peugeot 5008 AT 2021,Peugeot,5008,3/12/2021,1199000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,4/12/2021,993000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,4/12/2021,995000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
