name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Acura Legend  1992,Acura,Legend,25/11/2021,140000000,1992,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tay,Xăng
Acura Legend  1992,Acura,Legend,15/11/2021,150000000,1992,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Tp.HCM,Số tự động,Xăng
Acura ZDX  2010,Acura,ZDX,26/11/2021,960000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,110000,Quảng Ninh,Số tự động,Xăng
Acura RDX  2006,Acura,RDX,05/10/2021,385000000,2006,SUV,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
Audi Q5  2021,Audi,Q5,28/11/2021,2420000000,2021,SUV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Audi Q5 2.0 TFSI Quattro 2016,Audi,Q5,29/11/2021,1260000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi Q5  2021,Audi,Q5,29/11/2021,2420000000,2021,SUV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Audi Q5  2018,Audi,Q5,28/11/2021,1930000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi Q5 2.0 TFSI Quattro 2017,Audi,Q5,28/11/2021,1780000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Audi Q5  2015,Audi,Q5,28/11/2021,1190000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi Q5  2016,Audi,Q5,29/11/2021,1250000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,65000,Hà Nội,Số tự động,Xăng
Audi Q5  2012,Audi,Q5,29/11/2021,799000000,2012,SUV,Đã qua sử dụng,Nhập khẩu,57000,Tp.HCM,Số tự động,Xăng
Audi Q5  2018,Audi,Q5,28/11/2021,1929000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi Q5  2015,Audi,Q5,28/11/2021,1190000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi Q5 2.0 Quattro 2015,Audi,Q5,28/11/2021,1200000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi Q5 2.0 TFSI Quattro 2018,Audi,Q5,28/11/2021,1789000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,35000,Hà Nội,Số tự động,Xăng
Audi Q5 2.0Quattro 2016,Audi,Q5,27/11/2021,1250000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Audi Q5  2016,Audi,Q5,27/11/2021,1100000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Audi Q5  2017,Audi,Q5,29/11/2021,2080000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,10700,Tp.HCM,Số tự động,Xăng
Audi Q5  2018,Audi,Q5,20/11/2021,1930000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,28000,Tp.HCM,Số tự động,Xăng
Audi Q5  2014,Audi,Q5,09/11/2021,1165000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,79000,Tp.HCM,Số tự động,Xăng
Audi Q5  2018,Audi,Q5,26/10/2021,1939000000,2018,SUV,Đã qua sử dụng,Trong nước,10034,Tp.HCM,Số tự động,Xăng
Audi Q5  2018,Audi,Q5,20/10/2021,1720000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,63000,Đà Nẵng,Số tự động,Xăng
Audi Q5  2011,Audi,Q5,19/10/2021,630000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,10000,Vĩnh Phúc,Số tự động,Xăng
Audi Q5   2.0 AT  2015,Audi,Q5,14/10/2021,1200000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi Q5   2.0 AT 2017,Audi,Q5,29/11/2021,1850000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,21000,Hà Nội,Số tự động,Xăng
Audi Q5  2016,Audi,Q5,27/11/2021,1230000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,82000,Hà Nội,Số tự động,Xăng
Audi Q5   2013,Audi,Q5,27/11/2021,890000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi Q5   TFSI  2017,Audi,Q5,25/11/2021,1249000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi Q5   2012,Audi,Q5,21/11/2021,780000000,2012,SUV,Đã qua sử dụng,Nhập khẩu,98000,Tp.HCM,Số tự động,Xăng
Audi Q5   2018,Audi,Q5,08/11/2021,1789000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,35000,Hà Nội,Số tự động,Xăng
Audi Q5  2010,Audi,Q5,02/11/2021,586000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,75000,Hà Nội,Số tự động,Xăng
Audi Q5   2.0 TFSI  2018,Audi,Q5,02/11/2021,1930000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,23456,Hà Nội,Số tự động,Xăng
Audi Q5   2.0 AT 2013,Audi,Q5,06/10/2021,890000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,74000,Hà Nội,Số tự động,Xăng
Audi Q7  2021,Audi,Q7,29/11/2021,3660000000,2021,SUV,Mới,Nhập khẩu,0,Hải Dương,Số tự động,Xăng
Audi Q7  2016,Audi,Q7,27/11/2021,2250000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi Q7  2016,Audi,Q7,25/11/2021,2235000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,160000,Tp.HCM,Số tự động,Xăng
Audi Q7  2008,Audi,Q7,23/11/2021,455000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
Audi Q7  2009,Audi,Q7,26/10/2021,950000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,30000,Tp.HCM,Số tự động,Xăng
Audi Q7  2017,Audi,Q7,16/10/2021,2290000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tự động,Xăng
Audi Q7  2006,Audi,Q7,15/10/2021,485000000,2006,SUV,Đã qua sử dụng,Nhập khẩu,140000,Tp.HCM,Số tự động,Xăng
Audi Q7   S-line 4.2 AT  2008,Audi,Q7,13/10/2021,740000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,160000,Tp.HCM,Số tự động,Xăng
Audi Q7  2020,Audi,Q7,31/08/2021,4180000000,2020,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Audi Q7  2010,Audi,Q7,29/11/2021,680000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Audi Q7   3.0 TFSI  2020,Audi,Q7,26/11/2021,4150000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
Audi Q7  2008,Audi,Q7,19/11/2021,455000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
Audi Q7  2010,Audi,Q7,12/11/2021,810000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,125000,Tp.HCM,Số tự động,Xăng
Audi Q7     2015,Audi,Q7,10/11/2021,1425000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,92000,Hà Nội,Số tự động,Xăng
Audi Q7   2.0 AT  2016,Audi,Q7,08/11/2021,2220000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi Q7  2017,Audi,Q7,02/11/2021,2300000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,74000,Hà Nội,Số tự động,Xăng
Audi Q7  2009,Audi,Q7,25/10/2021,685000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,85000,Tp.HCM,Số tự động,Xăng
Audi Q7   3.0T   2013,Audi,Q7,24/10/2021,1300000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,68000,Hà Nội,Số tự động,Xăng
Audi Q7   2.0 AT 2016,Audi,Q7,15/10/2021,2190000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tự động,Xăng
Audi Q7   3.0 AT  2014,Audi,Q7,13/10/2021,1350000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,68000,Hà Nội,Số tự động,Xăng
Audi Q7  2010,Audi,Q7,12/10/2021,750000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,109200,Nghệ An,Số tự động,Xăng
Audi Q7    2016,Audi,Q7,09/10/2021,2250000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,80000,Tp.HCM,Số tự động,Xăng
Audi Q7  2009,Audi,Q7,07/10/2021,620000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,56789,Tp.HCM,Số tự động,Xăng
Audi Q7    2018,Audi,Q7,05/10/2021,2790000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,25000,Tp.HCM,Số tự động,Xăng
Audi Q7  2015,Audi,Q7,02/10/2021,1415000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,90899,Hà Nội,Số tự động,Xăng
Audi Q7   2.0  2017,Audi,Q7,02/10/2021,2390000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,41000,Hà Nội,Số tự động,Xăng
Audi Q7   2.0 AT 2016,Audi,Q7,30/09/2021,2250000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi Q7   2.0 AT  2017,Audi,Q7,30/09/2021,2390000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,76000,Hà Nội,Số tự động,Xăng
Audi Q7   3.0 AT  2015,Audi,Q7,30/09/2021,1425000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,92000,Hà Nội,Số tự động,Xăng
Audi Q7   2.0 AT  2017,Audi,Q7,30/09/2021,2390000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,76000,Hà Nội,Số tự động,Xăng
Audi A6  2017,Audi,A6,29/11/2021,1459000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,25000,Hà Nội,Số tự động,Xăng
Audi A6  2020,Audi,A6,29/11/2021,2499000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Hà Nội,Số tự động,Xăng
Audi A6  2015,Audi,A6,22/11/2021,1190000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Audi A6  2009,Audi,A6,22/11/2021,450000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Tp.HCM,Số tự động,Xăng
Audi A6  2010,Audi,A6,22/11/2021,450000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,120100,Tp.HCM,Số tự động,Xăng
Audi A6  2020,Audi,A6,15/11/2021,2590000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,1650,Tp.HCM,Số tự động,Xăng
Audi A6   2017,Audi,A6,13/11/2021,1086000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,25000,Tp.HCM,Số tự động,Xăng
Audi A6    2017,Audi,A6,29/10/2021,1560000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Xăng
Audi A6   1.8 TFSI 2017,Audi,A6,26/10/2021,1550000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Tp.HCM,Số tự động,Xăng
Audi A6  2013,Audi,A6,04/11/2021,895000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,65000,Hà Nội,Số tự động,Xăng
Audi A6  2017,Audi,A6,02/11/2021,1550000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,43000,Đà Nẵng,Số tự động,Xăng
Audi A6    2015,Audi,A6,02/11/2021,1250000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Audi A6  Quattro 3.0T  2009,Audi,A6,18/10/2021,525000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
Audi A6  2009,Audi,A6,14/10/2021,495000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi A4   1.8T   2009,Audi,A4,25/11/2021,468000000,2009,Sedan,Đã qua sử dụng,Trong nước,142108,Cần Thơ,Số tự động,Xăng
Audi A4  2009,Audi,A4,09/11/2021,468000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,103000,Cần Thơ,Số tự động,Xăng
Audi A4  2016,Audi,A4,27/10/2021,830000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,75000,Đắk Lắk,Số tự động,Xăng
Audi A4  2017,Audi,A4,20/10/2021,1450000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,24400,Tp.HCM,Số tự động,Xăng
Audi A4  2016,Audi,A4,13/10/2021,1150000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi A4  2017,Audi,A4,13/10/2021,1250000000,2017,Sedan,Đã qua sử dụng,Trong nước,55000,Tp.HCM,Số tự động,Xăng
Audi A4   TFS  2020,Audi,A4,28/11/2021,1700000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,12000,Tp.HCM,Số tự động,Xăng
Audi A4   1.8 AT  2015,Audi,A4,27/11/2021,860000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,52000,Hà Nội,Số tự động,Xăng
Audi A4  2010,Audi,A4,27/11/2021,486000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Audi A4  2016,Audi,A4,02/11/2021,1100000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,88000,Hà Nội,Số tự động,Xăng
Audi A4   2.0  2016,Audi,A4,12/10/2021,1130000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi A4    2008,Audi,A4,09/10/2021,430000000,2008,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Tp.HCM,Số tự động,Xăng
Audi A5  2013,Audi,A5,27/11/2021,799000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,53000,Tp.HCM,Số tự động,Xăng
Audi A5  2010,Audi,A5,08/11/2021,1150000000,2010,Convertible,Đã qua sử dụng,Nhập khẩu,47000,Tp.HCM,Số tự động,Xăng
Audi A5  2012,Audi,A5,03/11/2021,1080000000,2012,Sedan,Đã qua sử dụng,Nhập khẩu,123000,Tp.HCM,Số tự động,Xăng
Audi A5    2016,Audi,A5,21/10/2021,1139000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi A5   2016,Audi,A5,18/10/2021,1139000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,33000,Hà Nội,Số tự động,Xăng
Audi A5  2014,Audi,A5,08/10/2021,870000000,2014,Sedan,Đã qua sử dụng,Trong nước,100000,Tp.HCM,Số tự động,Xăng
Audi A5  2013,Audi,A5,06/10/2021,829000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,52500,Tp.HCM,Số tự động,Xăng
Audi A5   2.0AT 2017,Audi,A5,01/10/2021,1579000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,41390,Hải Phòng,Số tự động,Xăng
Audi A5  2014,Audi,A5,26/11/2021,895000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Audi A5  2017,Audi,A5,24/11/2021,1620000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,45000,Hà Nội,Số tự động,Xăng
Audi A5    2014,Audi,A5,23/11/2021,855000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,130000,Hà Nội,Số tự động,Xăng
Audi A5  2.0T   2010,Audi,A5,22/10/2021,640000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Đà Nẵng,Số tự động,Xăng
Audi A5   Sportback 2.0   2016,Audi,A5,21/10/2021,1139000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi A8  2021,Audi,A8,29/11/2021,6300000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,
Audi A8 4.0L  2014,Audi,A8,22/11/2021,2350000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi A8    2014,Audi,A8,22/11/2021,2350000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi A8   L 4.2    2010,Audi,A8,22/11/2021,1100000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,130000,Hà Nội,Số tự động,Xăng
Audi A8 4.0L Quattro  2014,Audi,A8,22/11/2021,2350000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,65000,Hà Nội,Số tự động,Xăng
Audi A8    2015,Audi,A8,22/11/2021,2350000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,65050,Hà Nội,Số tự động,Xăng
Audi A8  2014,Audi,A8,20/10/2021,2390000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Audi A8     2021,Audi,A8,23/11/2021,6300000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Audi A8  2012,Audi,A8,17/11/2021,1450000000,2012,Sedan,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi A8  2021,Audi,A8,04/11/2021,6200000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Audi A8   L V6 3.0 TFSI 2016,Audi,A8,08/10/2021,2690000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi A7   55T Sport Back  2021,Audi,A7,22/11/2021,3920000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Audi A7  2014,Audi,A7,14/10/2021,1590000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi A7  2014,Audi,A7,14/10/2021,1590000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,70579,Hà Nội,Số tự động,Xăng
Audi A7  2014,Audi,A7,17/11/2021,1799000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi A7   Sportline 2014,Audi,A7,17/11/2021,1485000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,40000,Tp.HCM,Số hỗn hợp,Xăng
Audi A7   3.0 TSPI  2014,Audi,A7,17/11/2021,1800000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,59000,Hà Nội,Số tự động,Xăng
Audi A7    2015,Audi,A7,12/11/2021,1799000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Audi A7  2015,Audi,A7,18/10/2021,1590000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,43000,Hà Nội,Số tự động,Xăng
Audi TT  2015,Audi,TT,19/11/2021,1599000000,2015,Convertible,Đã qua sử dụng,Nhập khẩu,38000,Tp.HCM,Số tự động,Xăng
Audi TT  2016,Audi,TT,12/11/2021,1780000000,2016,Coupe,Đã qua sử dụng,Nhập khẩu,29000,Hà Nội,Số tự động,Xăng
Audi TT    2009,Audi,TT,21/10/2021,650000000,2009,Sport Car,Đã qua sử dụng,Nhập khẩu,85000,Tp.HCM,Số tự động,Xăng
Audi TT  2015,Audi,TT,20/10/2021,1580000000,2015,Coupe,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi TT  2015,Audi,TT,18/10/2021,1580000000,2015,Coupe,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tự động,Xăng
Audi TT    2015,Audi,TT,16/10/2021,1580000000,2015,Coupe,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Audi TT  2017,Audi,TT,11/10/2021,1979000000,2017,Coupe,Đã qua sử dụng,Nhập khẩu,21888,Tp.HCM,Số tự động,Xăng
Audi TT   2016,Audi,TT,21/11/2021,1733000000,2016,Coupe,Đã qua sử dụng,Nhập khẩu,25000,Hà Nội,Số tự động,Xăng
Audi TT  2016,Audi,TT,03/11/2021,1799000000,2016,Coupe,Đã qua sử dụng,Nhập khẩu,13000,Hà Nội,Số tự động,Xăng
Audi TT  2016,Audi,TT,02/11/2021,1799000000,2016,Coupe,Đã qua sử dụng,Nhập khẩu,15000,Hà Nội,Số tự động,Xăng
Audi TT  2016,Audi,TT,08/10/2021,1620000000,2016,Coupe,Đã qua sử dụng,Nhập khẩu,36000,Hà Nội,Số tự động,Xăng
Audi A1      2010,Audi,A1,01/10/2021,435000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,72000,Đà Nẵng,Số tự động,Xăng
Audi Q3    2017,Audi,Q3,29/11/2021,1500000000,2017,CUV,Đã qua sử dụng,Nhập khẩu,18800,Hà Nội,Số tự động,Xăng
Audi Q3  2016,Audi,Q3,26/11/2021,979000000,2016,SUV,Đã qua sử dụng,Trong nước,39000,Hà Nội,Số tự động,Xăng
Audi Q3  2015,Audi,Q3,25/11/2021,898000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tự động,Xăng
Audi Q3    2013,Audi,Q3,27/10/2021,780000000,2013,SUV,Đã qua sử dụng,Trong nước,55000,Tp.HCM,Số tự động,Xăng
Audi Q3 Quattro 2016,Audi,Q3,07/10/2021,1060000000,2016,CUV,Đã qua sử dụng,Nhập khẩu,45000,Hà Nội,Số tự động,Xăng
Audi Q8  2021,Audi,Q8,27/11/2021,4500000000,2021,SUV,Mới,Nhập khẩu,0,Bắc Ninh,Số tự động,
Audi Q8  2021,Audi,Q8,28/11/2021,4500000000,2021,SUV,Mới,Nhập khẩu,0,Quảng Ninh,Số tự động,
Audi Q8  2021,Audi,Q8,16/11/2021,4650000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Audi Q8   55 TFSI  2020,Audi,Q8,02/11/2021,4650000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,2400,Hà Nội,Số tự động,Xăng
Audi Q8   S-line  2020,Audi,Q8,02/11/2021,4650000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,2500,Hà Nội,Số tự động,Xăng
Audi A3  2013,Audi,A3,16/11/2021,680000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tự động,Xăng
Audi A3  2005,Audi,A3,11/11/2021,295000000,2005,SUV,Đã qua sử dụng,Nhập khẩu,250000,Bến Tre,Số tự động,Xăng
Audi A3   1.8 TFSI  2015,Audi,A3,09/10/2021,768000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Xăng
Audi Q2 1.4 TFSI 2018,Audi,Q2,27/11/2021,1430000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Audi Q2  2019,Audi,Q2,15/10/2021,1390000000,2019,SUV,Đã qua sử dụng,Trong nước,33000,Tp.HCM,Số tự động,Xăng
Audi A7 Sportback (cũ)  2014,Audi,A7,29/11/2021,1590000000,2014,Sedan,Đã qua sử dụng,Trong nước,43000,Hà Nội,Số tự động,Xăng
BMW 320i  2021,BMW,320i,29/11/2021,1679000000,2021,Sedan,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
BMW 320i Sport Line 2021,BMW,320i,28/11/2021,1671000000,2021,Sedan,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
BMW 320i Sport Line Plus 2020,BMW,320i,27/11/2021,2179000000,2020,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
BMW 320i  2013,BMW,320i,25/11/2021,670000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Đồng Nai,Số tự động,Xăng
BMW 320i  2013,BMW,320i,11/11/2021,699000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Thanh Hóa,Số tự động,Xăng
BMW 320i    2010,BMW,320i,10/11/2021,395000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Đà Nẵng,Số tự động,Xăng
BMW 320i    2013,BMW,320i,07/11/2021,715000000,2013,Sedan,Đã qua sử dụng,Trong nước,48000,Đà Nẵng,Số tự động,Xăng
BMW 320i     2021,BMW,320i,05/11/2021,1918000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
BMW 320i Sport Line  2021,BMW,320i,02/11/2021,1709000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
BMW 320i  2018,BMW,320i,25/10/2021,1230000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,29000,Cần Thơ,Số tự động,Xăng
BMW 320i  2011,BMW,320i,03/10/2021,425000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,170000,Đà Nẵng,Số tự động,Xăng
BMW 320i  2009,BMW,320i,30/09/2021,350000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,140000,Hà Nội,Số tự động,Xăng
BMW 320i  2012,BMW,320i,29/11/2021,650000000,2012,Sedan,Đã qua sử dụng,Nhập khẩu,124000,Hà Nội,Số tự động,Xăng
BMW 320i  2009,BMW,320i,27/11/2021,379000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
